,game,model,experiment,episode,metric,value
6811,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Request Count,2.0
6812,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Parsed Request Count,1.0
6813,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Violated Request Count,1.0
6814,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Success,0.0
6815,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Lose,1.0
6816,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Aborted,1.0
6817,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Main Score,
6818,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_26,Request Success Ratio,0.5
6819,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Generated Expression Length,55.0
6820,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Generated Expression Number of Tokens,11.0
6821,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Aborted at Player 2,1.0
6822,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Request Count,2.0
6823,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Parsed Request Count,1.0
6824,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Violated Request Count,1.0
6825,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Success,0.0
6826,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Lose,1.0
6827,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Aborted,1.0
6828,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Main Score,
6829,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_27,Request Success Ratio,0.5
6830,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Generated Expression Length,70.0
6831,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Generated Expression Number of Tokens,13.0
6832,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Aborted at Player 2,1.0
6833,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Request Count,2.0
6834,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Parsed Request Count,1.0
6835,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Violated Request Count,1.0
6836,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Success,0.0
6837,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Lose,1.0
6838,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Aborted,1.0
6839,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Main Score,
6840,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_16,Request Success Ratio,0.5
6841,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Generated Expression Length,70.0
6842,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Generated Expression Number of Tokens,13.0
6843,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Aborted at Player 2,1.0
6844,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Request Count,2.0
6845,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Parsed Request Count,1.0
6846,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Violated Request Count,1.0
6847,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Success,0.0
6848,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Lose,1.0
6849,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Aborted,1.0
6850,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Main Score,
6851,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_15,Request Success Ratio,0.5
6852,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Generated Expression Length,55.0
6853,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Generated Expression Number of Tokens,11.0
6854,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Aborted at Player 2,1.0
6855,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Request Count,2.0
6856,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Parsed Request Count,1.0
6857,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Violated Request Count,1.0
6858,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Success,0.0
6859,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Lose,1.0
6860,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Aborted,1.0
6861,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Main Score,
6862,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_29,Request Success Ratio,0.5
6863,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Generated Expression Length,65.0
6864,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Generated Expression Number of Tokens,14.0
6865,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Aborted at Player 2,1.0
6866,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Request Count,2.0
6867,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Parsed Request Count,1.0
6868,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Violated Request Count,1.0
6869,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Success,0.0
6870,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Lose,1.0
6871,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Aborted,1.0
6872,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Main Score,
6873,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_24,Request Success Ratio,0.5
6874,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Generated Expression Length,80.0
6875,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Generated Expression Number of Tokens,16.0
6876,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Aborted at Player 2,1.0
6877,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Request Count,2.0
6878,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Parsed Request Count,1.0
6879,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Violated Request Count,1.0
6880,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Success,0.0
6881,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Lose,1.0
6882,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Aborted,1.0
6883,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Main Score,
6884,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_1,Request Success Ratio,0.5
6885,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Generated Expression Length,57.0
6886,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Generated Expression Number of Tokens,12.0
6887,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Aborted at Player 2,1.0
6888,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Request Count,2.0
6889,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Parsed Request Count,1.0
6890,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Violated Request Count,1.0
6891,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Success,0.0
6892,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Lose,1.0
6893,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Aborted,1.0
6894,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Main Score,
6895,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_6,Request Success Ratio,0.5
6896,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Generated Expression Length,80.0
6897,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Generated Expression Number of Tokens,16.0
6898,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Aborted at Player 2,1.0
6899,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Request Count,2.0
6900,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Parsed Request Count,1.0
6901,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Violated Request Count,1.0
6902,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Success,0.0
6903,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Lose,1.0
6904,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Aborted,1.0
6905,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Main Score,
6906,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_0,Request Success Ratio,0.5
6907,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Generated Expression Length,87.0
6908,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Generated Expression Number of Tokens,17.0
6909,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Aborted at Player 2,1.0
6910,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Request Count,2.0
6911,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Parsed Request Count,1.0
6912,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Violated Request Count,1.0
6913,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Success,0.0
6914,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Lose,1.0
6915,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Aborted,1.0
6916,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Main Score,
6917,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_13,Request Success Ratio,0.5
6918,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Generated Expression Length,53.0
6919,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Generated Expression Number of Tokens,11.0
6920,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Aborted at Player 2,1.0
6921,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Request Count,2.0
6922,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Parsed Request Count,1.0
6923,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Violated Request Count,1.0
6924,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Success,0.0
6925,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Lose,1.0
6926,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Aborted,1.0
6927,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Main Score,
6928,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,1_line_grids_columns,episode_21,Request Success Ratio,0.5
6929,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Generated Expression Length,66.0
6930,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Generated Expression Number of Tokens,14.0
6931,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Aborted at Player 2,1.0
6932,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Request Count,2.0
6933,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Parsed Request Count,1.0
6934,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Violated Request Count,1.0
6935,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Success,0.0
6936,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Lose,1.0
6937,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Aborted,1.0
6938,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Main Score,
6939,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_4,Request Success Ratio,0.5
6940,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Generated Expression Length,55.0
6941,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Generated Expression Number of Tokens,11.0
6942,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Aborted at Player 2,1.0
6943,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Request Count,2.0
6944,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Parsed Request Count,1.0
6945,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Violated Request Count,1.0
6946,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Success,0.0
6947,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Lose,1.0
6948,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Aborted,1.0
6949,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Main Score,
6950,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_20,Request Success Ratio,0.5
6951,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Generated Expression Length,53.0
6952,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Generated Expression Number of Tokens,11.0
6953,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Aborted at Player 2,1.0
6954,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Request Count,2.0
6955,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Parsed Request Count,1.0
6956,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Violated Request Count,1.0
6957,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Success,0.0
6958,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Lose,1.0
6959,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Aborted,1.0
6960,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Main Score,
6961,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_12,Request Success Ratio,0.5
6962,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Generated Expression Length,70.0
6963,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Generated Expression Number of Tokens,13.0
6964,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Aborted at Player 2,1.0
6965,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Request Count,2.0
6966,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Parsed Request Count,1.0
6967,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Violated Request Count,1.0
6968,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Success,0.0
6969,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Lose,1.0
6970,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Aborted,1.0
6971,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Main Score,
6972,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_23,Request Success Ratio,0.5
6973,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Generated Expression Length,70.0
6974,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Generated Expression Number of Tokens,13.0
6975,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Aborted at Player 2,1.0
6976,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Request Count,2.0
6977,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Parsed Request Count,1.0
6978,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Violated Request Count,1.0
6979,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Success,0.0
6980,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Lose,1.0
6981,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Aborted,1.0
6982,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Main Score,
6983,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_10,Request Success Ratio,0.5
6984,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Generated Expression Length,66.0
6985,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Generated Expression Number of Tokens,14.0
6986,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Aborted at Player 2,1.0
6987,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Request Count,2.0
6988,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Parsed Request Count,1.0
6989,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Violated Request Count,1.0
6990,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Success,0.0
6991,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Lose,1.0
6992,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Aborted,1.0
6993,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Main Score,
6994,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_25,Request Success Ratio,0.5
6995,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Generated Expression Length,70.0
6996,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Generated Expression Number of Tokens,13.0
6997,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Aborted at Player 2,1.0
6998,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Request Count,2.0
6999,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Parsed Request Count,1.0
7000,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Violated Request Count,1.0
7001,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Success,0.0
7002,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Lose,1.0
7003,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Aborted,1.0
7004,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Main Score,
7005,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_28,Request Success Ratio,0.5
7006,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_3,Generated Expression Length,66.0
7007,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_3,Generated Expression Number of Tokens,14.0
7008,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_3,Aborted at Player 2,1.0
7009,multimodal_referencegame,idefics-9b-instruct-t0.0--idefics-9b-instruct-t0.0,3_letter_grids,episode_3,Request Count,2.0
